,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
1255,6653.0,1970.0,PhD,Married,55158.0,1.0,1.0,30/7/19,72.0,293.0,0.0,87.0,4.0,11.0,23.0,4.0,7.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1256,9094.0,1955.0,2n Cycle,Married,62972.0,0.0,1.0,3/8/19,39.0,313.0,15.0,47.0,20.0,0.0,192.0,2.0,7.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1257,810.0,1975.0,Graduation,Married,74190.0,0.0,1.0,12/5/21,49.0,151.0,81.0,86.0,168.0,91.0,64.0,2.0,4.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,5493.0,1976.0,Graduation,Married,39356.0,1.0,1.0,19/3/21,21.0,15.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,2147.0,1969.0,Graduation,Together,76653.0,0.0,0.0,16/8/20,91.0,736.0,63.0,946.0,219.0,189.0,126.0,1.0,4.0,7.0,11.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1260,5107.0,1973.0,PhD,Divorced,35860.0,1.0,1.0,19/5/21,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,3979.0,1983.0,PhD,Divorced,90687.0,0.0,0.0,22/5/20,98.0,982.0,17.0,672.0,23.0,34.0,51.0,1.0,6.0,2.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1262,6049.0,1982.0,Master,Together,73450.0,0.0,0.0,5/12/20,85.0,1142.0,51.0,415.0,90.0,69.0,37.0,1.0,7.0,8.0,11.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1263,8147.0,1960.0,Graduation,Married,31454.0,1.0,1.0,6/7/20,40.0,28.0,0.0,11.0,0.0,0.0,9.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,1857.0,1952.0,Graduation,Single,47139.0,1.0,1.0,6/3/21,2.0,46.0,0.0,12.0,0.0,2.0,23.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1265,3910.0,1975.0,Graduation,Divorced,83829.0,0.0,0.0,8/10/20,78.0,897.0,161.0,430.0,186.0,161.0,27.0,0.0,4.0,7.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1266,5207.0,1963.0,PhD,Married,53378.0,1.0,1.0,24/9/19,41.0,489.0,6.0,152.0,8.0,6.0,132.0,10.0,9.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1267,11114.0,1970.0,Graduation,Together,19656.0,1.0,0.0,8/2/20,94.0,25.0,4.0,9.0,6.0,8.0,32.0,3.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,5429.0,1948.0,PhD,Married,45579.0,0.0,1.0,20/8/20,10.0,145.0,1.0,33.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,9400.0,1958.0,2n Cycle,Single,85485.0,0.0,0.0,21/6/21,73.0,630.0,26.0,611.0,44.0,18.0,54.0,1.0,6.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,1740.0,1944.0,Graduation,Married,55956.0,0.0,0.0,7/4/21,22.0,760.0,38.0,104.0,50.0,9.0,38.0,2.0,7.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1271,7488.0,1963.0,Master,Single,64191.0,0.0,1.0,22/1/20,30.0,420.0,15.0,186.0,151.0,38.0,15.0,3.0,5.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,195.0,1972.0,Graduation,Single,38808.0,1.0,0.0,26/8/19,21.0,125.0,17.0,52.0,3.0,19.0,30.0,4.0,5.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1273,635.0,1966.0,Master,Married,57183.0,1.0,1.0,19/3/20,51.0,464.0,5.0,64.0,7.0,0.0,70.0,8.0,9.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,7527.0,1968.0,Master,Divorced,23748.0,1.0,0.0,21/11/19,97.0,6.0,6.0,29.0,12.0,15.0,8.0,3.0,2.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,10319.0,1971.0,Graduation,Married,66303.0,0.0,1.0,26/2/20,56.0,1090.0,12.0,96.0,16.0,12.0,60.0,4.0,3.0,4.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1276,2296.0,1975.0,Master,Married,37368.0,1.0,0.0,16/12/20,4.0,3.0,2.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,10637.0,1964.0,Graduation,Married,40800.0,1.0,2.0,1/1/20,77.0,24.0,0.0,27.0,8.0,30.0,10.0,2.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1278,2931.0,1978.0,Graduation,Divorced,71847.0,0.0,0.0,21/9/19,95.0,737.0,21.0,106.0,55.0,63.0,210.0,0.0,6.0,7.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1279,907.0,1975.0,Graduation,Married,46149.0,0.0,1.0,29/11/20,36.0,254.0,6.0,71.0,4.0,0.0,27.0,5.0,5.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,3698.0,1983.0,Graduation,Together,78687.0,0.0,0.0,9/8/19,13.0,817.0,185.0,687.0,145.0,55.0,241.0,1.0,4.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1281,9516.0,1971.0,2n Cycle,Divorced,49118.0,0.0,0.0,18/8/19,90.0,620.0,54.0,239.0,99.0,98.0,119.0,2.0,9.0,7.0,10.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1282,679.0,1957.0,PhD,Married,37633.0,1.0,1.0,20/9/19,49.0,13.0,4.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,7384.0,1951.0,Master,Together,39767.0,0.0,0.0,21/7/20,18.0,113.0,61.0,204.0,34.0,26.0,47.0,2.0,7.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,5043.0,1951.0,Basic,Married,26997.0,0.0,0.0,5/11/19,89.0,7.0,23.0,78.0,133.0,49.0,144.0,2.0,4.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,5267.0,1970.0,Graduation,Divorced,33986.0,1.0,0.0,14/3/20,43.0,16.0,2.0,18.0,2.0,1.0,5.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,339.0,1972.0,PhD,Married,57091.0,0.0,1.0,23/11/19,82.0,462.0,0.0,24.0,6.0,0.0,4.0,2.0,9.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1287,2516.0,1969.0,2n Cycle,Married,46831.0,1.0,1.0,8/6/20,84.0,22.0,2.0,10.0,6.0,4.0,34.0,2.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,9010.0,1972.0,Master,Married,83151.0,0.0,0.0,10/2/20,80.0,968.0,147.0,842.0,137.0,42.0,210.0,1.0,5.0,7.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1289,378.0,1971.0,Graduation,Married,52531.0,0.0,0.0,30/12/19,68.0,283.0,112.0,151.0,51.0,72.0,125.0,2.0,7.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,4808.0,1956.0,Graduation,Married,15759.0,0.0,0.0,5/9/20,12.0,1.0,2.0,5.0,6.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,5068.0,1971.0,Graduation,Single,22804.0,1.0,0.0,31/7/20,75.0,14.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,7628.0,1973.0,2n Cycle,Married,43050.0,1.0,0.0,18/3/21,10.0,30.0,5.0,24.0,6.0,3.0,8.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,7128.0,1977.0,PhD,Single,42997.0,1.0,1.0,7/12/20,91.0,4.0,0.0,5.0,0.0,1.0,5.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,2811.0,1963.0,PhD,Single,48918.0,1.0,1.0,12/4/21,21.0,52.0,0.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,3551.0,1954.0,Master,Together,60033.0,0.0,1.0,29/3/21,28.0,62.0,1.0,57.0,19.0,11.0,48.0,2.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,1663.0,1978.0,PhD,Together,34043.0,1.0,0.0,25/10/20,97.0,20.0,2.0,14.0,3.0,0.0,10.0,1.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,5543.0,1966.0,Graduation,Together,57811.0,0.0,1.0,24/6/20,49.0,545.0,7.0,114.0,37.0,21.0,78.0,5.0,7.0,2.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1298,1577.0,1946.0,Graduation,Married,78569.0,0.0,0.0,19/2/21,14.0,558.0,79.0,622.0,207.0,175.0,95.0,1.0,4.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1299,10641.0,1978.0,Graduation,Single,7500.0,1.0,1.0,27/12/19,5.0,6.0,5.0,4.0,13.0,4.0,25.0,4.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,5336.0,1971.0,Master,Together,157733.0,1.0,0.0,4/6/20,37.0,39.0,1.0,9.0,2.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,6024.0,1953.0,Graduation,Together,94384.0,0.0,0.0,4/3/20,62.0,1111.0,24.0,790.0,160.0,45.0,172.0,0.0,5.0,8.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1302,1878.0,1985.0,2n Cycle,Married,23148.0,0.0,0.0,18/2/21,83.0,4.0,6.0,8.0,6.0,3.0,10.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,3099.0,1970.0,Graduation,Divorced,44267.0,1.0,1.0,25/2/20,48.0,183.0,5.0,65.0,3.0,5.0,49.0,5.0,5.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,6055.0,1979.0,Graduation,Married,71626.0,0.0,0.0,1/11/19,94.0,546.0,72.0,376.0,94.0,145.0,72.0,1.0,5.0,5.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1305,5841.0,1966.0,Graduation,Together,60894.0,0.0,1.0,28/6/20,61.0,606.0,7.0,155.0,10.0,0.0,54.0,5.0,10.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,3972.0,1976.0,Graduation,Together,50200.0,1.0,1.0,3/4/20,70.0,266.0,6.0,51.0,8.0,6.0,64.0,6.0,7.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,4394.0,1965.0,PhD,Married,81051.0,0.0,0.0,23/5/21,43.0,1142.0,29.0,249.0,38.0,29.0,14.0,1.0,5.0,5.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1308,5758.0,1982.0,Graduation,Married,65169.0,0.0,0.0,14/1/21,23.0,1074.0,0.0,69.0,0.0,0.0,46.0,1.0,10.0,4.0,13.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1309,6658.0,1972.0,Graduation,Together,59868.0,0.0,1.0,22/7/20,37.0,771.0,51.0,154.0,54.0,10.0,154.0,7.0,11.0,2.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,4603.0,1960.0,PhD,Married,65695.0,0.0,1.0,31/1/21,50.0,371.0,32.0,189.0,0.0,58.0,6.0,2.0,5.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,8427.0,1956.0,Master,Single,64857.0,0.0,0.0,23/11/19,78.0,556.0,14.0,717.0,210.0,0.0,43.0,1.0,7.0,5.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,10260.0,1965.0,Master,Together,45143.0,0.0,1.0,26/8/20,74.0,202.0,5.0,74.0,11.0,5.0,14.0,3.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,7143.0,1955.0,2n Cycle,Together,74805.0,0.0,1.0,6/11/20,14.0,209.0,162.0,209.0,41.0,162.0,37.0,5.0,4.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,8789.0,1989.0,2n Cycle,Married,59060.0,1.0,0.0,11/1/21,77.0,35.0,40.0,111.0,36.0,40.0,12.0,3.0,3.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,6197.0,1962.0,PhD,Single,27238.0,1.0,1.0,20/4/20,39.0,37.0,0.0,17.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,4554.0,1965.0,Graduation,Together,47009.0,0.0,1.0,1/10/20,89.0,171.0,45.0,73.0,59.0,10.0,90.0,4.0,3.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,4937.0,1973.0,2n Cycle,Married,46094.0,1.0,1.0,10/6/21,62.0,12.0,2.0,20.0,3.0,2.0,5.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,1920.0,1972.0,Graduation,Married,40321.0,1.0,1.0,29/7/20,59.0,44.0,4.0,21.0,6.0,0.0,27.0,2.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,8749.0,1984.0,Graduation,Together,37235.0,1.0,0.0,1/2/21,68.0,20.0,2.0,9.0,4.0,6.0,20.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,1650.0,1960.0,Master,Married,81843.0,0.0,0.0,22/4/20,13.0,779.0,86.0,537.0,34.0,69.0,138.0,1.0,5.0,9.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,10377.0,1958.0,Master,Together,46692.0,0.0,1.0,6/6/20,37.0,170.0,6.0,97.0,24.0,12.0,88.0,3.0,6.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,9206.0,1968.0,Graduation,Together,77382.0,0.0,1.0,7/1/21,36.0,491.0,48.0,231.0,112.0,105.0,134.0,2.0,5.0,7.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1323,10971.0,1977.0,Graduation,Single,37774.0,2.0,0.0,3/9/19,28.0,173.0,8.0,107.0,7.0,2.0,176.0,4.0,7.0,2.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1324,6398.0,1974.0,Basic,Married,18393.0,1.0,0.0,29/3/21,2.0,7.0,10.0,13.0,16.0,0.0,4.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,9212.0,1962.0,Master,Married,72828.0,0.0,1.0,14/2/20,17.0,1205.0,0.0,235.0,19.0,14.0,205.0,6.0,6.0,3.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,7937.0,1982.0,Graduation,Married,24711.0,0.0,0.0,18/4/21,86.0,10.0,7.0,25.0,6.0,3.0,7.0,1.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,839.0,1975.0,PhD,Married,45503.0,1.0,0.0,25/9/20,54.0,97.0,4.0,44.0,6.0,1.0,18.0,1.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,4246.0,1982.0,Master,Single,6560.0,0.0,0.0,12/12/20,2.0,67.0,11.0,26.0,4.0,3.0,262.0,0.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,158.0,1945.0,PhD,Together,71604.0,0.0,0.0,17/11/20,3.0,345.0,53.0,528.0,98.0,75.0,97.0,1.0,8.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1330,4832.0,1979.0,Graduation,Married,27244.0,1.0,0.0,7/3/21,84.0,6.0,5.0,17.0,3.0,24.0,46.0,2.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,5621.0,1969.0,Graduation,Married,48752.0,1.0,1.0,12/12/19,8.0,73.0,57.0,100.0,71.0,15.0,0.0,5.0,6.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1332,1945.0,1962.0,Graduation,Married,71434.0,0.0,1.0,18/9/20,4.0,711.0,36.0,217.0,172.0,96.0,168.0,3.0,7.0,4.0,7.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1333,5147.0,1948.0,Graduation,Single,90842.0,0.0,0.0,29/7/20,57.0,774.0,70.0,118.0,182.0,187.0,93.0,1.0,4.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,2535.0,1978.0,Master,Married,88097.0,1.0,0.0,18/8/19,24.0,163.0,0.0,480.0,0.0,126.0,75.0,1.0,6.0,5.0,8.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1335,11039.0,1975.0,Graduation,Married,51948.0,0.0,1.0,17/9/20,51.0,82.0,33.0,54.0,71.0,30.0,41.0,2.0,5.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,9495.0,1982.0,Graduation,Together,71853.0,0.0,0.0,8/5/20,29.0,358.0,108.0,413.0,141.0,97.0,32.0,1.0,2.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,9635.0,1983.0,Master,Married,35876.0,0.0,0.0,20/4/21,13.0,66.0,2.0,40.0,4.0,3.0,14.0,1.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,2173.0,1952.0,Graduation,Widow,40049.0,0.0,1.0,16/10/20,23.0,13.0,6.0,7.0,0.0,3.0,3.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,942.0,1982.0,Graduation,Single,39660.0,1.0,0.0,8/8/19,36.0,139.0,13.0,78.0,20.0,13.0,36.0,3.0,7.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1340,9386.0,1962.0,Graduation,Together,50127.0,0.0,1.0,29/5/21,88.0,274.0,0.0,21.0,4.0,6.0,15.0,1.0,5.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1341,5510.0,1977.0,Master,Married,43263.0,0.0,1.0,21/11/19,2.0,262.0,6.0,61.0,0.0,10.0,102.0,3.0,5.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,873.0,1949.0,Master,Married,62845.0,1.0,1.0,1/10/19,3.0,1099.0,0.0,45.0,0.0,0.0,34.0,11.0,3.0,4.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1343,2253.0,1990.0,Graduation,Married,18929.0,0.0,0.0,16/2/20,15.0,32.0,0.0,8.0,23.0,4.0,18.0,1.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,5181.0,1982.0,Basic,Single,24367.0,1.0,0.0,20/3/20,58.0,2.0,4.0,2.0,0.0,11.0,5.0,1.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,979.0,1975.0,Graduation,Single,33249.0,1.0,0.0,20/2/20,11.0,6.0,10.0,21.0,19.0,14.0,42.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,10390.0,1959.0,2n Cycle,Married,26887.0,0.0,1.0,10/2/20,27.0,6.0,7.0,4.0,3.0,4.0,6.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,4698.0,1983.0,PhD,Married,50150.0,0.0,0.0,20/6/20,32.0,135.0,46.0,92.0,65.0,61.0,11.0,2.0,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,7793.0,1976.0,Graduation,Together,62061.0,0.0,1.0,31/8/20,12.0,641.0,7.0,84.0,0.0,30.0,38.0,3.0,10.0,4.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1349,1745.0,1962.0,PhD,Divorced,85696.0,0.0,0.0,3/5/20,88.0,714.0,76.0,395.0,116.0,0.0,12.0,1.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1350,10590.0,1956.0,PhD,Together,76542.0,0.0,0.0,30/3/20,91.0,794.0,73.0,573.0,0.0,29.0,14.0,1.0,4.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,5080.0,1993.0,Graduation,Single,70515.0,0.0,0.0,21/10/20,12.0,420.0,0.0,452.0,182.0,64.0,140.0,1.0,6.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1352,8369.0,1987.0,Graduation,Together,18227.0,1.0,0.0,8/11/19,21.0,1.0,2.0,7.0,4.0,3.0,11.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,5232.0,1965.0,Graduation,Married,69139.0,0.0,1.0,27/1/21,23.0,86.0,12.0,75.0,33.0,15.0,6.0,1.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,2407.0,1982.0,Graduation,Married,69109.0,0.0,0.0,9/11/19,10.0,823.0,25.0,459.0,124.0,29.0,95.0,1.0,6.0,6.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1355,3834.0,1962.0,Graduation,Single,69627.0,0.0,1.0,17/3/20,35.0,231.0,161.0,215.0,171.0,30.0,53.0,2.0,8.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,7912.0,1978.0,Graduation,Married,38136.0,1.0,0.0,22/4/20,69.0,8.0,15.0,27.0,0.0,20.0,33.0,2.0,3.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,7712.0,1946.0,PhD,Single,62159.0,0.0,0.0,28/4/21,68.0,182.0,17.0,259.0,77.0,70.0,29.0,1.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,1065.0,1963.0,Graduation,Single,80695.0,0.0,0.0,29/12/20,85.0,557.0,129.0,984.0,193.0,37.0,18.0,1.0,5.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,7275.0,1971.0,Master,Single,33316.0,1.0,1.0,4/10/20,34.0,79.0,1.0,31.0,4.0,4.0,12.0,3.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,1343.0,1968.0,Graduation,Together,58554.0,1.0,1.0,26/9/19,55.0,368.0,24.0,68.0,38.0,0.0,88.0,6.0,8.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,1384.0,1992.0,Basic,Married,17256.0,1.0,0.0,23/11/20,10.0,6.0,4.0,14.0,8.0,8.0,22.0,2.0,2.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,9967.0,1974.0,Graduation,Divorced,53034.0,1.0,1.0,30/5/20,30.0,160.0,15.0,196.0,15.0,11.0,50.0,8.0,6.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,6181.0,1950.0,2n Cycle,Together,52203.0,0.0,0.0,31/7/19,36.0,488.0,21.0,238.0,56.0,108.0,28.0,1.0,8.0,7.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,10507.0,1977.0,2n Cycle,Divorced,59601.0,0.0,1.0,25/7/20,14.0,691.0,7.0,69.0,0.0,7.0,23.0,4.0,2.0,2.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1365,2674.0,1958.0,Master,Single,75154.0,0.0,1.0,4/9/19,79.0,543.0,10.0,205.0,160.0,143.0,82.0,1.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1366,2698.0,1976.0,Graduation,Single,47025.0,0.0,1.0,7/11/20,52.0,254.0,7.0,108.0,20.0,0.0,26.0,3.0,6.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,3231.0,1973.0,Graduation,Married,37971.0,1.0,0.0,25/11/20,97.0,5.0,4.0,10.0,2.0,2.0,7.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,4096.0,1968.0,Master,Divorced,41335.0,1.0,0.0,26/12/20,24.0,112.0,19.0,21.0,16.0,14.0,5.0,3.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,10476.0,1958.0,Graduation,Married,67267.0,0.0,1.0,13/5/21,0.0,134.0,11.0,59.0,15.0,2.0,30.0,1.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,5948.0,1975.0,Graduation,Single,57338.0,0.0,1.0,29/4/21,96.0,143.0,6.0,52.0,11.0,8.0,17.0,2.0,4.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,9140.0,1960.0,2n Cycle,Together,50523.0,1.0,1.0,25/12/20,89.0,51.0,4.0,24.0,4.0,7.0,1.0,2.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,10258.0,1965.0,Master,Single,35791.0,2.0,1.0,6/5/20,94.0,27.0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,5675.0,1960.0,PhD,Divorced,50611.0,0.0,1.0,4/10/19,98.0,459.0,0.0,24.0,6.0,0.0,4.0,6.0,4.0,5.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
